,X,Y,Z,H
2225,25,0,75,646.77
2226,25,1,74,648.04
2227,25,2,73,649.32
2228,25,3,72,650.62
2229,25,4,71,651.93
2230,25,5,70,653.26
2231,25,6,69,654.61
2232,25,7,68,655.97
2233,25,8,67,657.35
2234,25,9,66,658.74
2235,25,10,65,660.15
2236,25,11,64,661.58
2237,25,12,63,663.02
2238,25,13,62,664.49
2239,25,14,61,665.97
2240,25,15,60,667.47
2241,25,16,59,668.98
2242,25,17,58,670.52
2243,25,18,57,672.08
2244,25,19,56,673.65
2245,25,20,55,675.25
2246,25,21,54,676.86
2247,25,22,53,678.5
2248,25,23,52,680.16
2249,25,24,51,681.84
2250,25,25,50,683.54
2251,25,26,49,685.27
2252,25,27,48,687.02
2253,25,28,47,688.79
2254,25,29,46,690.58
2255,25,30,45,692.4
2256,25,31,44,694.25
2257,25,32,43,696.12
2258,25,33,42,698.02
2259,25,34,41,699.94
2260,25,35,40,701.89
2261,25,36,39,703.87
2262,25,37,38,705.88
2263,25,38,37,707.91
2264,25,39,36,709.98
2265,25,40,35,712.08
2266,25,41,34,714.2
2267,25,42,33,716.36
2268,25,43,32,718.55
2269,25,44,31,720.77
2270,25,45,30,723.03
2271,25,46,29,725.32
2272,25,47,28,727.65
2273,25,48,27,730.01
2274,25,49,26,732.41
2275,25,50,25,734.85
2276,25,51,24,737.33
2277,25,52,23,739.84
2278,25,53,22,742.4
2279,25,54,21,745
2280,25,55,20,747.64
2281,25,56,19,750.32
2282,25,57,18,753.05
2283,25,58,17,755.82
2284,25,59,16,758.64
2285,25,60,15,761.51
2286,25,61,14,764.43
2287,25,62,13,767.4
2288,25,63,12,770.41
2289,25,64,11,773.49
2290,25,65,10,776.61
2291,25,66,9,779.79
2292,25,67,8,783.03
2293,25,68,7,786.32
2294,25,69,6,789.68
2295,25,70,5,793.1
2296,25,71,4,796.58
2297,25,72,3,800.12
2298,25,73,2,803.74
2299,25,74,1,807.42
2300,25,75,0,811.17
2301,26,0,74,643.18
2302,26,1,73,644.44
2303,26,2,72,645.7
2304,26,3,71,646.98
2305,26,4,70,648.28
2306,26,5,69,649.59
2307,26,6,68,650.91
2308,26,7,67,652.26
2309,26,8,66,653.61
2310,26,9,65,654.99
2311,26,10,64,656.38
2312,26,11,63,657.78
2313,26,12,62,659.21
2314,26,13,61,660.65
2315,26,14,60,662.11
2316,26,15,59,663.59
2317,26,16,58,665.08
2318,26,17,57,666.6
2319,26,18,56,668.13
2320,26,19,55,669.68
2321,26,20,54,671.26
2322,26,21,53,672.85
2323,26,22,52,674.46
2324,26,23,51,676.1
2325,26,24,50,677.76
2326,26,25,49,679.43
2327,26,26,48,681.14
2328,26,27,47,682.86
2329,26,28,46,684.61
2330,26,29,45,686.38
2331,26,30,44,688.17
2332,26,31,43,689.99
2333,26,32,42,691.84
2334,26,33,41,693.71
2335,26,34,40,695.61
2336,26,35,39,697.53
2337,26,36,38,699.48
2338,26,37,37,701.46
2339,26,38,36,703.47
2340,26,39,35,705.51
2341,26,40,34,707.58
2342,26,41,33,709.68
2343,26,42,32,711.81
2344,26,43,31,713.97
2345,26,44,30,716.16
2346,26,45,29,718.39
2347,26,46,28,720.65
2348,26,47,27,722.95
2349,26,48,26,725.28
2350,26,49,25,727.65
2351,26,50,24,730.06
2352,26,51,23,732.5
2353,26,52,22,734.99
2354,26,53,21,737.51
2355,26,54,20,740.08
2356,26,55,19,742.68
2357,26,56,18,745.33
2358,26,57,17,748.03
2359,26,58,16,750.77
2360,26,59,15,753.55
2361,26,60,14,756.39
2362,26,61,13,759.27
2363,26,62,12,762.2
2364,26,63,11,765.18
2365,26,64,10,768.22
2366,26,65,9,771.31
2367,26,66,8,774.45
2368,26,67,7,777.65
2369,26,68,6,780.91
2370,26,69,5,784.23
2371,26,70,4,787.6
2372,26,71,3,791.05
2373,26,72,2,794.55
2374,26,73,1,798.12
2375,26,74,0,801.76
2376,27,0,73,639.61
2377,27,1,72,640.85
2378,27,2,71,642.09
2379,27,3,70,643.35
2380,27,4,69,644.63
2381,27,5,68,645.92
2382,27,6,67,647.23
2383,27,7,66,648.55
2384,27,8,65,649.89
2385,27,9,64,651.24
2386,27,10,63,652.61
2387,27,11,62,654
2388,27,12,61,655.4
2389,27,13,60,656.82
2390,27,14,59,658.26
2391,27,15,58,659.71
2392,27,16,57,661.19
2393,27,17,56,662.68
2394,27,18,55,664.19
2395,27,19,54,665.72
2396,27,20,53,667.27
2397,27,21,52,668.84
2398,27,22,51,670.44
2399,27,23,50,672.05
2400,27,24,49,673.68
2401,27,25,48,675.34
2402,27,26,47,677.01
2403,27,27,46,678.71
2404,27,28,45,680.44
2405,27,29,44,682.18
2406,27,30,43,683.95
2407,27,31,42,685.75
2408,27,32,41,687.57
2409,27,33,40,689.41
2410,27,34,39,691.28
2411,27,35,38,693.18
2412,27,36,37,695.11
2413,27,37,36,697.06
2414,27,38,35,699.04
2415,27,39,34,701.05
2416,27,40,33,703.09
2417,27,41,32,705.16
2418,27,42,31,707.26
2419,27,43,30,709.39
2420,27,44,29,711.56
2421,27,45,28,713.76
2422,27,46,27,715.99
2423,27,47,26,718.26
2424,27,48,25,720.56
2425,27,49,24,722.9
2426,27,50,23,725.27
2427,27,51,22,727.68
2428,27,52,21,730.14
2429,27,53,20,732.63
2430,27,54,19,735.16
2431,27,55,18,737.73
2432,27,56,17,740.35
2433,27,57,16,743.01
2434,27,58,15,745.72
2435,27,59,14,748.47
2436,27,60,13,751.27
2437,27,61,12,754.11
2438,27,62,11,757.01
2439,27,63,10,759.95
2440,27,64,9,762.95
2441,27,65,8,766
2442,27,66,7,769.11
2443,27,67,6,772.27
2444,27,68,5,775.49
2445,27,69,4,778.77
2446,27,70,3,782.11
2447,27,71,2,785.51
2448,27,72,1,788.98
2449,27,73,0,792.51
2450,28,0,72,636.05
2451,28,1,71,637.27
2452,28,2,70,638.49
2453,28,3,69,639.74
2454,28,4,68,640.99
2455,28,5,67,642.27
2456,28,6,66,643.55
2457,28,7,65,644.85
2458,28,8,64,646.17
2459,28,9,63,647.5
2460,28,10,62,648.85
2461,28,11,61,650.22
2462,28,12,60,651.6
2463,28,13,59,653
2464,28,14,58,654.42
2465,28,15,57,655.85
2466,28,16,56,657.3
2467,28,17,55,658.78
2468,28,18,54,660.27
2469,28,19,53,661.77
2470,28,20,52,663.3
2471,28,21,51,664.85
2472,28,22,50,666.42
2473,28,23,49,668.01
2474,28,24,48,669.62
2475,28,25,47,671.25
2476,28,26,46,672.9
2477,28,27,45,674.57
2478,28,28,44,676.27
2479,28,29,43,677.99
2480,28,30,42,679.74
2481,28,31,41,681.51
2482,28,32,40,683.3
2483,28,33,39,685.12
2484,28,34,38,686.97
2485,28,35,37,688.84
2486,28,36,36,690.73
2487,28,37,35,692.66
2488,28,38,34,694.61
2489,28,39,33,696.6
2490,28,40,32,698.61
2491,28,41,31,700.65
2492,28,42,30,702.72
2493,28,43,29,704.83
2494,28,44,28,706.96
2495,28,45,27,709.13
2496,28,46,26,711.33
2497,28,47,25,713.57
2498,28,48,24,715.84
2499,28,49,23,718.15
2500,28,50,22,720.49
2501,28,51,21,722.87
2502,28,52,20,725.29
2503,28,53,19,727.75
2504,28,54,18,730.25
2505,28,55,17,732.79
2506,28,56,16,735.37
2507,28,57,15,738
2508,28,58,14,740.67
2509,28,59,13,743.38
2510,28,60,12,746.15
2511,28,61,11,748.96
2512,28,62,10,751.82
2513,28,63,9,754.73
2514,28,64,8,757.69
2515,28,65,7,760.7
2516,28,66,6,763.77
2517,28,67,5,766.89
2518,28,68,4,770.08
2519,28,69,3,773.32
2520,28,70,2,776.61
2521,28,71,1,779.98
2522,28,72,0,783.4
2523,29,0,71,632.5
2524,29,1,70,633.7
2525,29,2,69,634.91
2526,29,3,68,636.13
2527,29,4,67,637.37
2528,29,5,66,638.62
2529,29,6,65,639.89
2530,29,7,64,641.17
2531,29,8,63,642.47
2532,29,9,62,643.78
2533,29,10,61,645.11
2534,29,11,60,646.45
2535,29,12,59,647.81
2536,29,13,58,649.19
2537,29,14,57,650.59
2538,29,15,56,652
2539,29,16,55,653.43
2540,29,17,54,654.88
2541,29,18,53,656.35
2542,29,19,52,657.83
2543,29,20,51,659.34
2544,29,21,50,660.86
2545,29,22,49,662.41
2546,29,23,48,663.97
2547,29,24,47,665.56
2548,29,25,46,667.17
2549,29,26,45,668.79
2550,29,27,44,670.44
2551,29,28,43,672.12
2552,29,29,42,673.81
2553,29,30,41,675.53
2554,29,31,40,677.28
2555,29,32,39,679.05
2556,29,33,38,680.84
2557,29,34,37,682.66
2558,29,35,36,684.5
2559,29,36,35,686.37
2560,29,37,34,688.27
2561,29,38,33,690.2
2562,29,39,32,692.15
2563,29,40,31,694.13
2564,29,41,30,696.15
2565,29,42,29,698.19
2566,29,43,28,700.26
2567,29,44,27,702.37
2568,29,45,26,704.51
2569,29,46,25,706.68
2570,29,47,24,708.89
2571,29,48,23,711.13
2572,29,49,22,713.4
2573,29,50,21,715.71
2574,29,51,20,718.06
2575,29,52,19,720.45
2576,29,53,18,722.88
2577,29,54,17,725.34
2578,29,55,16,727.85
2579,29,56,15,730.4
2580,29,57,14,732.99
2581,29,58,13,735.62
2582,29,59,12,738.31
2583,29,60,11,741.03
2584,29,61,10,743.81
2585,29,62,9,746.63
2586,29,63,8,749.5
2587,29,64,7,752.43
2588,29,65,6,755.4
2589,29,66,5,758.43
2590,29,67,4,761.52
2591,29,68,3,764.66
2592,29,69,2,767.86
2593,29,70,1,771.12
2594,29,71,0,774.44
2595,30,0,70,628.96
2596,30,1,69,630.14
2597,30,2,68,631.33
2598,30,3,67,632.54
2599,30,4,66,633.75
2600,30,5,65,634.99
2601,30,6,64,636.23
2602,30,7,63,637.5
2603,30,8,62,638.77
2604,30,9,61,640.07
2605,30,10,60,641.37
2606,30,11,59,642.7
2607,30,12,58,644.04
2608,30,13,57,645.4
2609,30,14,56,646.77
2610,30,15,55,648.16
2611,30,16,54,649.57
2612,30,17,53,651
2613,30,18,52,652.44
2614,30,19,51,653.9
2615,30,20,50,655.39
2616,30,21,49,656.89
2617,30,22,48,658.41
2618,30,23,47,659.95
2619,30,24,46,661.51
2620,30,25,45,663.09
2621,30,26,44,664.7
2622,30,27,43,666.33
2623,30,28,42,667.97
2624,30,29,41,669.64
2625,30,30,40,671.34
2626,30,31,39,673.06
2627,30,32,38,674.8
2628,30,33,37,676.56
2629,30,34,36,678.36
2630,30,35,35,680.17
2631,30,36,34,682.02
2632,30,37,33,683.89
2633,30,38,32,685.79
2634,30,39,31,687.71
2635,30,40,30,689.67
2636,30,41,29,691.65
2637,30,42,28,693.67
2638,30,43,27,695.71
2639,30,44,26,697.79
2640,30,45,25,699.89
2641,30,46,24,702.04
2642,30,47,23,704.21
2643,30,48,22,706.42
2644,30,49,21,708.66
2645,30,50,20,710.94
2646,30,51,19,713.26
2647,30,52,18,715.61
2648,30,53,17,718.01
2649,30,54,16,720.44
2650,30,55,15,722.91
2651,30,56,14,725.43
2652,30,57,13,727.98
2653,30,58,12,730.58
2654,30,59,11,733.23
2655,30,60,10,735.92
2656,30,61,9,738.66
2657,30,62,8,741.45
2658,30,63,7,744.28
2659,30,64,6,747.17
2660,30,65,5,750.11
2661,30,66,4,753.1
2662,30,67,3,756.14
2663,30,68,2,759.25
2664,30,69,1,762.41
2665,30,70,0,765.63
2666,31,0,69,625.44
2667,31,1,68,626.59
2668,31,2,67,627.77
2669,31,3,66,628.95
2670,31,4,65,630.15
2671,31,5,64,631.36
2672,31,6,63,632.59
2673,31,7,62,633.83
2674,31,8,61,635.09
2675,31,9,60,636.36
2676,31,10,59,637.65
2677,31,11,58,638.95
2678,31,12,57,640.27
2679,31,13,56,641.61
2680,31,14,55,642.96
2681,31,15,54,644.33
2682,31,16,53,645.72
2683,31,17,52,647.12
2684,31,18,51,648.54
2685,31,19,50,649.98
2686,31,20,49,651.44
2687,31,21,48,652.92
2688,31,22,47,654.42
2689,31,23,46,655.94
2690,31,24,45,657.48
2691,31,25,44,659.03
2692,31,26,43,660.61
2693,31,27,42,662.21
2694,31,28,41,663.84
2695,31,29,40,665.48
2696,31,30,39,667.15
2697,31,31,38,668.84
2698,31,32,37,670.56
2699,31,33,36,672.3
2700,31,34,35,674.06
2701,31,35,34,675.86
2702,31,36,33,677.67
2703,31,37,32,679.51
2704,31,38,31,681.38
2705,31,39,30,683.28
2706,31,40,29,685.21
2707,31,41,28,687.16
2708,31,42,27,689.15
2709,31,43,26,691.16
2710,31,44,25,693.21
2711,31,45,24,695.29
2712,31,46,23,697.4
2713,31,47,22,699.54
2714,31,48,21,701.72
2715,31,49,20,703.93
2716,31,50,19,706.18
2717,31,51,18,708.46
2718,31,52,17,710.78
2719,31,53,16,713.14
2720,31,54,15,715.54
2721,31,55,14,717.98
2722,31,56,13,720.46
2723,31,57,12,722.98
2724,31,58,11,725.55
2725,31,59,10,728.16
2726,31,60,9,730.81
2727,31,61,8,733.52
2728,31,62,7,736.26
2729,31,63,6,739.06
2730,31,64,5,741.91
2731,31,65,4,744.81
2732,31,66,3,747.76
2733,31,67,2,750.77
2734,31,68,1,753.83
2735,31,69,0,756.95
2736,32,0,68,621.92
2737,32,1,67,623.06
2738,32,2,66,624.21
2739,32,3,65,625.38
2740,32,4,64,626.56
2741,32,5,63,627.75
2742,32,6,62,628.96
2743,32,7,61,630.18
2744,32,8,60,631.42
2745,32,9,59,632.67
2746,32,10,58,633.94
2747,32,11,57,635.22
2748,32,12,56,636.52
2749,32,13,55,637.83
2750,32,14,54,639.16
2751,32,15,53,640.51
2752,32,16,52,641.88
2753,32,17,51,643.26
2754,32,18,50,644.66
2755,32,19,49,646.08
2756,32,20,48,647.51
2757,32,21,47,648.97
2758,32,22,46,650.44
2759,32,23,45,651.94
2760,32,24,44,653.45
2761,32,25,43,654.98
2762,32,26,42,656.54
2763,32,27,41,658.11
2764,32,28,40,659.71
2765,32,29,39,661.33
2766,32,30,38,662.98
2767,32,31,37,664.64
2768,32,32,36,666.33
2769,32,33,35,668.04
2770,32,34,34,669.78
2771,32,35,33,671.55
2772,32,36,32,673.33
2773,32,37,31,675.15
2774,32,38,30,676.99
2775,32,39,29,678.86
2776,32,40,28,680.76
2777,32,41,27,682.68
2778,32,42,26,684.64
2779,32,43,25,686.62
2780,32,44,24,688.64
2781,32,45,23,690.69
2782,32,46,22,692.77
2783,32,47,21,694.88
2784,32,48,20,697.03
2785,32,49,19,699.21
2786,32,50,18,701.42
2787,32,51,17,703.67
2788,32,52,16,705.96
2789,32,53,15,708.29
2790,32,54,14,710.65
2791,32,55,13,713.06
2792,32,56,12,715.5
2793,32,57,11,717.99
2794,32,58,10,720.52
2795,32,59,9,723.09
2796,32,60,8,725.71
2797,32,61,7,728.38
2798,32,62,6,731.09
2799,32,63,5,733.85
2800,32,64,4,736.66
2801,32,65,3,739.52
2802,32,66,2,742.43
2803,32,67,1,745.4
2804,32,68,0,748.42
2805,33,0,67,618.42
2806,33,1,66,619.54
2807,33,2,65,620.67
2808,33,3,64,621.82
2809,33,4,63,622.98
2810,33,5,62,624.15
2811,33,6,61,625.34
2812,33,7,60,626.54
2813,33,8,59,627.76
2814,33,9,58,628.99
2815,33,10,57,630.24
2816,33,11,56,631.5
2817,33,12,55,632.77
2818,33,13,54,634.07
2819,33,14,53,635.38
2820,33,15,52,636.7
2821,33,16,51,638.05
2822,33,17,50,639.41
2823,33,18,49,640.78
2824,33,19,48,642.18
2825,33,20,47,643.59
2826,33,21,46,645.02
2827,33,22,45,646.47
2828,33,23,44,647.94
2829,33,24,43,649.43
2830,33,25,42,650.94
2831,33,26,41,652.47
2832,33,27,40,654.02
2833,33,28,39,655.6
2834,33,29,38,657.19
2835,33,30,37,658.81
2836,33,31,36,660.45
2837,33,32,35,662.11
2838,33,33,34,663.8
2839,33,34,33,665.51
2840,33,35,32,667.25
2841,33,36,31,669.01
2842,33,37,30,670.79
2843,33,38,29,672.61
2844,33,39,28,674.45
2845,33,40,27,676.32
2846,33,41,26,678.21
2847,33,42,25,680.14
2848,33,43,24,682.09
2849,33,44,23,684.08
2850,33,45,22,686.1
2851,33,46,21,688.14
2852,33,47,20,690.23
2853,33,48,19,692.34
2854,33,49,18,694.49
2855,33,50,17,696.67
2856,33,51,16,698.89
2857,33,52,15,701.14
2858,33,53,14,703.44
2859,33,54,13,705.77
2860,33,55,12,708.14
2861,33,56,11,710.55
2862,33,57,10,713
2863,33,58,9,715.49
2864,33,59,8,718.03
2865,33,60,7,720.61
2866,33,61,6,723.24
2867,33,62,5,725.91
2868,33,63,4,728.64
2869,33,64,3,731.41
2870,33,65,2,734.23
2871,33,66,1,737.1
2872,33,67,0,740.03
2873,34,0,66,614.92
2874,34,1,65,616.03
2875,34,2,64,617.14
2876,34,3,63,618.27
2877,34,4,62,619.41
2878,34,5,61,620.56
2879,34,6,60,621.73
2880,34,7,59,622.91
2881,34,8,58,624.11
2882,34,9,57,625.32
2883,34,10,56,626.55
2884,34,11,55,627.79
2885,34,12,54,629.04
2886,34,13,53,630.31
2887,34,14,52,631.6
2888,34,15,51,632.91
2889,34,16,50,634.23
2890,34,17,49,635.56
2891,34,18,48,636.92
2892,34,19,47,638.29
2893,34,20,46,639.68
2894,34,21,45,641.09
2895,34,22,44,642.52
2896,34,23,43,643.96
2897,34,24,42,645.43
2898,34,25,41,646.91
2899,34,26,40,648.42
2900,34,27,39,649.95
2901,34,28,38,651.49
2902,34,29,37,653.06
2903,34,30,36,654.65
2904,34,31,35,656.27
2905,34,32,34,657.9
2906,34,33,33,659.56
2907,34,34,32,661.25
2908,34,35,31,662.96
2909,34,36,30,664.69
2910,34,37,29,666.45
2911,34,38,28,668.23
2912,34,39,27,670.05
2913,34,40,26,671.88
2914,34,41,25,673.75
2915,34,42,24,675.65
2916,34,43,23,677.57
2917,34,44,22,679.53
2918,34,45,21,681.51
2919,34,46,20,683.53
2920,34,47,19,685.58
2921,34,48,18,687.66
2922,34,49,17,689.78
2923,34,50,16,691.93
2924,34,51,15,694.11
2925,34,52,14,696.33
2926,34,53,13,698.59
2927,34,54,12,700.89
2928,34,55,11,703.22
2929,34,56,10,705.6
2930,34,57,9,708.01
2931,34,58,8,710.47
2932,34,59,7,712.97
2933,34,60,6,715.52
2934,34,61,5,718.11
2935,34,62,4,720.74
2936,34,63,3,723.43
2937,34,64,2,726.16
2938,34,65,1,728.94
2939,34,66,0,731.78
2940,35,0,65,611.45
2941,35,1,64,612.53
2942,35,2,63,613.62
2943,35,3,62,614.73
2944,35,4,61,615.85
2945,35,5,60,616.99
2946,35,6,59,618.14
2947,35,7,58,619.3
2948,35,8,57,620.47
2949,35,9,56,621.66
2950,35,10,55,622.87
2951,35,11,54,624.09
2952,35,12,53,625.32
2953,35,13,52,626.57
2954,35,14,51,627.84
2955,35,15,50,629.12
2956,35,16,49,630.42
2957,35,17,48,631.73
2958,35,18,47,633.07
2959,35,19,46,634.42
2960,35,20,45,635.78
2961,35,21,44,637.17
2962,35,22,43,638.57
2963,35,23,42,639.99
2964,35,24,41,641.43
2965,35,25,40,642.9
2966,35,26,39,644.38
2967,35,27,38,645.88
2968,35,28,37,647.4
2969,35,29,36,648.94
2970,35,30,35,650.51
2971,35,31,34,652.09
2972,35,32,33,653.7
2973,35,33,32,655.34
2974,35,34,31,656.99
2975,35,35,30,658.68
2976,35,36,29,660.38
2977,35,37,28,662.11
2978,35,38,27,663.87
2979,35,39,26,665.65
2980,35,40,25,667.46
2981,35,41,24,669.3
2982,35,42,23,671.16
2983,35,43,22,673.06
2984,35,44,21,674.98
2985,35,45,20,676.94
2986,35,46,19,678.92
2987,35,47,18,680.94
2988,35,48,17,682.99
2989,35,49,16,685.07
2990,35,50,15,687.19
2991,35,51,14,689.34
2992,35,52,13,691.53
2993,35,53,12,693.76
2994,35,54,11,696.02
2995,35,55,10,698.32
2996,35,56,9,700.66
2997,35,57,8,703.04
2998,35,58,7,705.46
2999,35,59,6,707.92
3000,35,60,5,710.43
3001,35,61,4,712.98
3002,35,62,3,715.58
3003,35,63,2,718.23
3004,35,64,1,720.92
3005,35,65,0,723.66
3006,36,0,64,607.98
3007,36,1,63,609.04
3008,36,2,62,610.12
3009,36,3,61,611.21
3010,36,4,60,612.31
3011,36,5,59,613.43
3012,36,6,58,614.55
3013,36,7,57,615.69
3014,36,8,56,616.85
3015,36,9,55,618.02
3016,36,10,54,619.2
3017,36,11,53,620.4
3018,36,12,52,621.62
3019,36,13,51,622.84
3020,36,14,50,624.09
3021,36,15,49,625.35
3022,36,16,48,626.62
3023,36,17,47,627.92
3024,36,18,46,629.23
3025,36,19,45,630.55
3026,36,20,44,631.9
3027,36,21,43,633.26
3028,36,22,42,634.64
3029,36,23,41,636.03
3030,36,24,40,637.45
3031,36,25,39,638.89
3032,36,26,38,640.34
3033,36,27,37,641.82
3034,36,28,36,643.32
3035,36,29,35,644.83
3036,36,30,34,646.37
3037,36,31,33,647.93
3038,36,32,32,649.52
3039,36,33,31,651.12
3040,36,34,30,652.75
3041,36,35,29,654.41
3042,36,36,28,656.08
3043,36,37,27,657.79
3044,36,38,26,659.51
3045,36,39,25,661.27
3046,36,40,24,663.05
3047,36,41,23,664.86
3048,36,42,22,666.69
3049,36,43,21,668.56
3050,36,44,20,670.45
3051,36,45,19,672.37
3052,36,46,18,674.33
3053,36,47,17,676.31
3054,36,48,16,678.33
3055,36,49,15,680.38
3056,36,50,14,682.46
3057,36,51,13,684.58
3058,36,52,12,686.74
3059,36,53,11,688.93
3060,36,54,10,691.15
3061,36,55,9,693.42
3062,36,56,8,695.72
3063,36,57,7,698.06
3064,36,58,6,700.45
3065,36,59,5,702.88
3066,36,60,4,705.35
3067,36,61,3,707.86
3068,36,62,2,710.42
3069,36,63,1,713.03
3070,36,64,0,715.68
3071,37,0,63,604.53
3072,37,1,62,605.57
3073,37,2,61,606.63
3074,37,3,60,607.7
3075,37,4,59,608.78
3076,37,5,58,609.87
3077,37,6,57,610.98
3078,37,7,56,612.1
3079,37,8,55,613.24
3080,37,9,54,614.39
3081,37,10,53,615.55
3082,37,11,52,616.73
3083,37,12,51,617.92
3084,37,13,50,619.13
3085,37,14,49,620.35
3086,37,15,48,621.59
3087,37,16,47,622.84
3088,37,17,46,624.11
3089,37,18,45,625.4
3090,37,19,44,626.7
3091,37,20,43,628.02
3092,37,21,42,629.36
3093,37,22,41,630.71
3094,37,23,40,632.09
3095,37,24,39,633.48
3096,37,25,38,634.89
3097,37,26,37,636.32
3098,37,27,36,637.77
3099,37,28,35,639.25
3100,37,29,34,640.74
3101,37,30,33,642.25
3102,37,31,32,643.78
3103,37,32,31,645.34
3104,37,33,30,646.92
3105,37,34,29,648.52
3106,37,35,28,650.15
3107,37,36,27,651.8
3108,37,37,26,653.47
3109,37,38,25,655.17
3110,37,39,24,656.89
3111,37,40,23,658.64
3112,37,41,22,660.42
3113,37,42,21,662.23
3114,37,43,20,664.06
3115,37,44,19,665.92
3116,37,45,18,667.82
3117,37,46,17,669.74
3118,37,47,16,671.69
3119,37,48,15,673.68
3120,37,49,14,675.69
3121,37,50,13,677.74
3122,37,51,12,679.83
3123,37,52,11,681.95
3124,37,53,10,684.1
3125,37,54,9,686.29
3126,37,55,8,688.52
3127,37,56,7,690.79
3128,37,57,6,693.1
3129,37,58,5,695.45
3130,37,59,4,697.84
3131,37,60,3,700.27
3132,37,61,2,702.74
3133,37,62,1,705.27
3134,37,63,0,707.83
3135,38,0,62,601.09
3136,38,1,61,602.11
3137,38,2,60,603.15
3138,38,3,59,604.2
3139,38,4,58,605.26
3140,38,5,57,606.34
3141,38,6,56,607.43
3142,38,7,55,608.53
3143,38,8,54,609.64
3144,38,9,53,610.77
3145,38,10,52,611.91
3146,38,11,51,613.07
3147,38,12,50,614.24
3148,38,13,49,615.42
3149,38,14,48,616.62
3150,38,15,47,617.84
3151,38,16,46,619.07
3152,38,17,45,620.32
3153,38,18,44,621.58
3154,38,19,43,622.86
3155,38,20,42,624.16
3156,38,21,41,625.47
3157,38,22,40,626.8
3158,38,23,39,628.15
3159,38,24,38,629.52
3160,38,25,37,630.91
3161,38,26,36,632.31
3162,38,27,35,633.74
3163,38,28,34,635.19
3164,38,29,33,636.65
3165,38,30,32,638.14
3166,38,31,31,639.65
3167,38,32,30,641.17
3168,38,33,29,642.73
3169,38,34,28,644.3
3170,38,35,27,645.9
3171,38,36,26,647.52
3172,38,37,25,649.16
3173,38,38,24,650.83
3174,38,39,23,652.53
3175,38,40,22,654.25
3176,38,41,21,656
3177,38,42,20,657.77
3178,38,43,19,659.58
3179,38,44,18,661.41
3180,38,45,17,663.27
3181,38,46,16,665.16
3182,38,47,15,667.08
3183,38,48,14,669.03
3184,38,49,13,671.02
3185,38,50,12,673.03
3186,38,51,11,675.08
3187,38,52,10,677.17
3188,38,53,9,679.29
3189,38,54,8,681.45
3190,38,55,7,683.64
3191,38,56,6,685.87
3192,38,57,5,688.14
3193,38,58,4,690.45
3194,38,59,3,692.8
3195,38,60,2,695.2
3196,38,61,1,697.63
3197,38,62,0,700.12
3198,39,0,61,597.66
3199,39,1,60,598.67
3200,39,2,59,599.68
3201,39,3,58,600.72
3202,39,4,57,601.76
3203,39,5,56,602.81
3204,39,6,55,603.88
3205,39,7,54,604.96
3206,39,8,53,606.06
3207,39,9,52,607.16
3208,39,10,51,608.29
3209,39,11,50,609.42
3210,39,12,49,610.57
3211,39,13,48,611.73
3212,39,14,47,612.91
3213,39,15,46,614.11
3214,39,16,45,615.31
3215,39,17,44,616.54
3216,39,18,43,617.78
3217,39,19,42,619.04
3218,39,20,41,620.31
3219,39,21,40,621.6
3220,39,22,39,622.91
3221,39,23,38,624.23
3222,39,24,37,625.58
3223,39,25,36,626.94
3224,39,26,35,628.32
3225,39,27,34,629.72
3226,39,28,33,631.14
3227,39,29,32,632.58
3228,39,30,31,634.04
3229,39,31,30,635.52
3230,39,32,29,637.02
3231,39,33,28,638.54
3232,39,34,27,640.09
3233,39,35,26,641.66
3234,39,36,25,643.25
3235,39,37,24,644.87
3236,39,38,23,646.51
3237,39,39,22,648.18
3238,39,40,21,649.87
3239,39,41,20,651.59
3240,39,42,19,653.33
3241,39,43,18,655.1
3242,39,44,17,656.9
3243,39,45,16,658.73
3244,39,46,15,660.59
3245,39,47,14,662.48
3246,39,48,13,664.4
3247,39,49,12,666.35
3248,39,50,11,668.33
3249,39,51,10,670.35
3250,39,52,9,672.4
3251,39,53,8,674.48
3252,39,54,7,676.6
3253,39,55,6,678.76
3254,39,56,5,680.96
3255,39,57,4,683.19
3256,39,58,3,685.46
3257,39,59,2,687.78
3258,39,60,1,690.13
3259,39,61,0,692.53
3260,40,0,60,594.25
3261,40,1,59,595.23
3262,40,2,58,596.23
3263,40,3,57,597.25
3264,40,4,56,598.27
3265,40,5,55,599.3
3266,40,6,54,600.35
3267,40,7,53,601.41
3268,40,8,52,602.49
3269,40,9,51,603.57
3270,40,10,50,604.67
3271,40,11,49,605.79
3272,40,12,48,606.91
3273,40,13,47,608.06
3274,40,14,46,609.21
3275,40,15,45,610.38
3276,40,16,44,611.57
3277,40,17,43,612.77
3278,40,18,42,613.99
3279,40,19,41,615.22
3280,40,20,40,616.47
3281,40,21,39,617.74
3282,40,22,38,619.02
3283,40,23,37,620.32
3284,40,24,36,621.64
3285,40,25,35,622.98
3286,40,26,34,624.33
3287,40,27,33,625.71
3288,40,28,32,627.1
3289,40,29,31,628.52
3290,40,30,30,629.95
3291,40,31,29,631.4
3292,40,32,28,632.88
3293,40,33,27,634.38
3294,40,34,26,635.89
3295,40,35,25,637.44
3296,40,36,24,639
3297,40,37,23,640.59
3298,40,38,22,642.2
3299,40,39,21,643.84
3300,40,40,20,645.5
3301,40,41,19,647.19
